historico;horas_voadas;aeronave;numero_db;base;data_voo;origem;destino;passageiro;cargo_passageiro;orgao_passageiro
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP, Ituiutaba/MG, Uberlândia/MG, Uberaba/MG e Araxá/MG.;00:42:00;PP-EJO - PEGASUS 17;0008-2026;EsAF;2026-01-29 00:00:00;ITUIUTABA;UBERLANDIA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP, Ituiutaba/MG, Uberlândia/MG, Uberaba/MG e Araxá/MG.;00:42:00;PP-EJO - PEGASUS 17;0009-2026;EsAF;2026-01-29 00:00:00;UBERLANDIA;UBERABA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP, Ituiutaba/MG, Uberlândia/MG, Uberaba/MG e Araxá/MG.;00:36:00;PP-EJO - PEGASUS 17;0010-2026;EsAF;2026-01-29 00:00:00;UBERABA;ARAXA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;00:42:00;PP-EJO - PEGASUS 17;0018-2026;EsAF;2026-02-10 00:00:00;BELO HORIZONTE;DIVINOPOLIS;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;00:18:00;PP-EJO - PEGASUS 17;0019-2026;EsAF;2026-02-10 00:00:00;DIVINOPOLIS;OLIVEIRA;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;01:00:00;PP-EJO - PEGASUS 17;0020-2026;EsAF;2026-02-10 00:00:00;OLIVEIRA;GOVERNADOR VALADARES;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;01:00:00;PP-EJO - PEGASUS 17;0022-2026;EsAF;2026-02-11 00:00:00;IPATINGA;MONTES CLAROS;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;01:12:00;PP-EJO - PEGASUS 17;0023-2026;EsAF;2026-02-12 00:00:00;MONTES CLAROS;BELO HORIZONTE;Alexander Duarte Marinho;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Teófilo Otoni, Nanuque e Diamantina;01:18:00;PP-EJO - PEGASUS 17;0068-2026;EsAF;19/05/2026;TEOFILO OTONI;BELO HORIZONTE;Isabela Larissa Garcia Fonseca;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;01:24:00;PP-EJO - PEGASUS 17;0049-2026;EsAF;04/05/2026;BELO HORIZONTE;PARACATU;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;00:30:00;PP-EJO - PEGASUS 17;0050-2026;EsAF;04/05/2026;PARACATU;JOAO PINHEIRO;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;00:24:00;PP-EJO - PEGASUS 17;0051-2026;EsAF;04/05/2026;JOAO PINHEIRO;PARACATU;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;01:12:00;PP-EJO - PEGASUS 17;0052-2026;EsAF;05/05/2026;PARACATU;BELO HORIZONTE;Luiz Henrique de Rezende;Ajudante de Ordens do Governador;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Teófilo Otoni, Nanuque e Diamantina;01:12:00;PP-EJO - PEGASUS 17;0067-2026;EsAF;18/05/2026;BELO HORIZONTE;TEOFILO OTONI;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Teófilo Otoni, Nanuque e Diamantina;01:18:00;PP-EJO - PEGASUS 17;0068-2026;EsAF;19/05/2026;TEOFILO OTONI;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;01:24:00;PP-EJO - PEGASUS 17;0069-2026;EsAF;20/05/2026;BELO HORIZONTE;NANUQUE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:30:00;PP-EJO - PEGASUS 17;0070-2026;EsAF;20/05/2026;NANUQUE;TEOFILO OTONI;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:30:00;PP-EJO - PEGASUS 17;0071-2026;EsAF;20/05/2026;TEOFILO OTONI;GOVERNADOR VALADARES;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:30:00;PP-EJO - PEGASUS 17;0072-2026;EsAF;21/05/2026;GOVERNADOR VALADARES;TEOFILO OTONI;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:54:00;PP-EJO - PEGASUS 17;0073-2026;EsAF;22/05/2026;TEOFILO OTONI;DIAMANTINA;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:48:00;PP-EJO - PEGASUS 17;0074-2026;EsAF;22/05/2026;DIAMANTINA;BELO HORIZONTE;Lucas Tadeu Bonaccorsi;Ajudante de Ordens do Governador ;Gabinete Militar do Governador
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Teófilo Otoni, Nanuque e Diamantina;01:12:00;PP-EJO - PEGASUS 17;0067-2026;EsAF;18/05/2026;BELO HORIZONTE;TEOFILO OTONI;Gustavo de Faria Dias Corrêa;Assessor (a);Companhia de Desenvolvimento de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;00:30:00;PP-EJO - PEGASUS 17;0050-2026;EsAF;04/05/2026;PARACATU;JOAO PINHEIRO;Marina Guimarães Silva Bitencourt;Assessor (a);Secretaria de Estado de Governo
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;01:24:00;PP-EJO - PEGASUS 17;0049-2026;EsAF;04/05/2026;BELO HORIZONTE;PARACATU;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;00:30:00;PP-EJO - PEGASUS 17;0050-2026;EsAF;04/05/2026;PARACATU;JOAO PINHEIRO;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;00:24:00;PP-EJO - PEGASUS 17;0051-2026;EsAF;04/05/2026;JOAO PINHEIRO;PARACATU;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;01:12:00;PP-EJO - PEGASUS 17;0052-2026;EsAF;05/05/2026;PARACATU;BELO HORIZONTE;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Teófilo Otoni, Nanuque e Diamantina;01:12:00;PP-EJO - PEGASUS 17;0067-2026;EsAF;18/05/2026;BELO HORIZONTE;TEOFILO OTONI;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Teófilo Otoni, Nanuque e Diamantina;01:18:00;PP-EJO - PEGASUS 17;0068-2026;EsAF;19/05/2026;TEOFILO OTONI;BELO HORIZONTE;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;01:24:00;PP-EJO - PEGASUS 17;0069-2026;EsAF;20/05/2026;BELO HORIZONTE;NANUQUE;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:30:00;PP-EJO - PEGASUS 17;0070-2026;EsAF;20/05/2026;NANUQUE;TEOFILO OTONI;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:30:00;PP-EJO - PEGASUS 17;0071-2026;EsAF;20/05/2026;TEOFILO OTONI;GOVERNADOR VALADARES;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:30:00;PP-EJO - PEGASUS 17;0072-2026;EsAF;21/05/2026;GOVERNADOR VALADARES;TEOFILO OTONI;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:54:00;PP-EJO - PEGASUS 17;0073-2026;EsAF;22/05/2026;TEOFILO OTONI;DIAMANTINA;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:48:00;PP-EJO - PEGASUS 17;0074-2026;EsAF;22/05/2026;DIAMANTINA;BELO HORIZONTE;Matheus Souza Fonseca;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;01:24:00;PP-EJO - PEGASUS 17;0049-2026;EsAF;04/05/2026;BELO HORIZONTE;PARACATU;Patrícia Fiúza Queiroz;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;00:30:00;PP-EJO - PEGASUS 17;0050-2026;EsAF;04/05/2026;PARACATU;JOAO PINHEIRO;Patrícia Fiúza Queiroz;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;00:24:00;PP-EJO - PEGASUS 17;0051-2026;EsAF;04/05/2026;JOAO PINHEIRO;PARACATU;Patrícia Fiúza Queiroz;Assessor (a);Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP, Ituiutaba/MG, Uberlândia/MG, Uberaba/MG e Araxá/MG.;00:42:00;PP-EJO - PEGASUS 17;0008-2026;EsAF;2026-01-29 00:00:00;ITUIUTABA;UBERLANDIA;Diego José Arantes Salomé Gonçalves Leite;Assessor Especial;Secretaria de Estado de Governo
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP, Ituiutaba/MG, Uberlândia/MG, Uberaba/MG e Araxá/MG.;00:42:00;PP-EJO - PEGASUS 17;0009-2026;EsAF;2026-01-29 00:00:00;UBERLANDIA;UBERABA;Diego José Arantes Salomé Gonçalves Leite;Assessor Especial;Secretaria de Estado de Governo
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP, Ituiutaba/MG, Uberlândia/MG, Uberaba/MG e Araxá/MG.;00:36:00;PP-EJO - PEGASUS 17;0010-2026;EsAF;2026-01-29 00:00:00;UBERABA;ARAXA;Diego José Arantes Salomé Gonçalves Leite;Assessor Especial;Secretaria de Estado de Governo
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP, Ituiutaba/MG, Uberlândia/MG, Uberaba/MG e Araxá/MG.;02:00:00;PP-EJO - PEGASUS 17;0006-2026;EsAF;2026-01-28 00:00:00;BELO HORIZONTE;SAO PAULO;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP, Ituiutaba/MG, Uberlândia/MG, Uberaba/MG e Araxá/MG.;01:42:00;PP-EJO - PEGASUS 17;0007-2026;EsAF;2026-01-29 00:00:00;SAO PAULO;ITUIUTABA;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP, Ituiutaba/MG, Uberlândia/MG, Uberaba/MG e Araxá/MG.;00:42:00;PP-EJO - PEGASUS 17;0008-2026;EsAF;2026-01-29 00:00:00;ITUIUTABA;UBERLANDIA;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP, Ituiutaba/MG, Uberlândia/MG, Uberaba/MG e Araxá/MG.;00:42:00;PP-EJO - PEGASUS 17;0009-2026;EsAF;2026-01-29 00:00:00;UBERLANDIA;UBERABA;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de São Paulo/SP, Ituiutaba/MG, Uberlândia/MG, Uberaba/MG e Araxá/MG.;00:36:00;PP-EJO - PEGASUS 17;0010-2026;EsAF;2026-01-29 00:00:00;UBERABA;ARAXA;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;00:42:00;PP-EJO - PEGASUS 17;0018-2026;EsAF;2026-02-10 00:00:00;BELO HORIZONTE;DIVINOPOLIS;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;00:18:00;PP-EJO - PEGASUS 17;0019-2026;EsAF;2026-02-10 00:00:00;DIVINOPOLIS;OLIVEIRA;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;01:00:00;PP-EJO - PEGASUS 17;0020-2026;EsAF;2026-02-10 00:00:00;OLIVEIRA;GOVERNADOR VALADARES;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;01:00:00;PP-EJO - PEGASUS 17;0022-2026;EsAF;2026-02-11 00:00:00;IPATINGA;MONTES CLAROS;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;01:12:00;PP-EJO - PEGASUS 17;0023-2026;EsAF;2026-02-12 00:00:00;MONTES CLAROS;BELO HORIZONTE;Andreza Gischewski Costa;Assessor Especial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:30:00;PP-EJO - PEGASUS 17;0072-2026;EsAF;21/05/2026;GOVERNADOR VALADARES;TEOFILO OTONI;Celise Barreiros Laviola Cabral de Lira;Assessor(a);Vice-Governadoria do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;00:18:00;PP-EJO - PEGASUS 17;0019-2026;EsAF;2026-02-10 00:00:00;DIVINOPOLIS;OLIVEIRA;Glauber Pereira Vitor;Cerimonial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;01:00:00;PP-EJO - PEGASUS 17;0020-2026;EsAF;2026-02-10 00:00:00;OLIVEIRA;GOVERNADOR VALADARES;Glauber Pereira Vitor;Cerimonial;Secretaria-Geral do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;00:42:00;PP-EJO - PEGASUS 17;0018-2026;EsAF;2026-02-10 00:00:00;BELO HORIZONTE;DIVINOPOLIS;Paulo Roberto Bermudes Rezende;Chefe;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:54:00;PP-EJO - PEGASUS 17;0073-2026;EsAF;22/05/2026;TEOFILO OTONI;DIAMANTINA;Paulo Roberto Bermudes Rezende;Chefe;Gabinete Militar do Governador
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:48:00;PP-EJO - PEGASUS 17;0074-2026;EsAF;22/05/2026;DIAMANTINA;BELO HORIZONTE;Paulo Roberto Bermudes Rezende;Chefe;Gabinete Militar do Governador
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;01:24:00;PP-EJO - PEGASUS 17;0049-2026;EsAF;04/05/2026;BELO HORIZONTE;PARACATU;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;00:24:00;PP-EJO - PEGASUS 17;0051-2026;EsAF;04/05/2026;JOAO PINHEIRO;PARACATU;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo. Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Paracatu/MG e João Pinheiro/MG.;01:12:00;PP-EJO - PEGASUS 17;0052-2026;EsAF;05/05/2026;PARACATU;BELO HORIZONTE;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:30:00;PP-EJO - PEGASUS 17;0070-2026;EsAF;20/05/2026;NANUQUE;TEOFILO OTONI;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:30:00;PP-EJO - PEGASUS 17;0071-2026;EsAF;20/05/2026;TEOFILO OTONI;GOVERNADOR VALADARES;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;00:30:00;PP-EJO - PEGASUS 17;0072-2026;EsAF;21/05/2026;GOVERNADOR VALADARES;TEOFILO OTONI;Castellar Modesto Guimarães Neto;Consultor de Articulação Política;Secretaria de Estado de Governo
Traslado do Exmo. Governador de Minas e Comitiva até as cidades de Divinópolis, Oliveira, Governador Valadares, Ipatinga e Montes Claros/MG.;00:42:00;PP-EJO - PEGASUS 17;0018-2026;EsAF;2026-02-10 00:00:00;BELO HORIZONTE;DIVINOPOLIS;Ana Carolina Pinto Caram Guimarães;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Teófilo Otoni, Nanuque e Diamantina;01:12:00;PP-EJO - PEGASUS 17;0067-2026;EsAF;18/05/2026;BELO HORIZONTE;TEOFILO OTONI;Ana Carolina Pinto Caram Guimarães;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo Sr. Governador do Estado de Minas Gerais e comitiva para as cidades de Nanuque/MG, Teófilo Otoni/MG, Governador Valadares/MG e Diamantina/MG;01:24:00;PP-EJO - PEGASUS 17;0069-2026;EsAF;20/05/2026;BELO HORIZONTE;NANUQUE;Chiara Teixeira Biondini;Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
Traslado do Exmo. Governador de Minas e Comitiva para a cidade de Teófilo Otoni, Nanuque e Diamantina;01:12:00;PP-EJO - PEGASUS 17;0067-2026;EsAF;18/05/2026;BELO HORIZONTE;TEOFILO OTONI;Gustavo de Vasconcellos Moreira (Gustavo Santana);Deputado(a) Estadual;Assembleia Legislativa do Estado de Minas Gerais
